performance_id,period_end,business_unit_id,region,currency_code,revenue_usd_m,cogs_usd_m,operating_expense_usd_m,depreciation_amortization_usd_m,capex_usd_m,effective_tax_rate,financial_outlier_flag,balance_id,cash_usd_m,accounts_receivable_usd_m,inventory_usd_m,accounts_payable_usd_m,net_fixed_assets_usd_m,total_debt_usd_m,balance_outlier_flag,year,ebitda_usd_m,ebitda_margin,ebit_usd_m,nopat_usd_m,net_working_capital_usd_m,invested_capital_usd_m,net_debt_usd_m,change_nwc_usd_m,free_cash_flow_usd_m,revenue_growth_yoy,ttm_nopat_usd_m,ttm_ebitda_usd_m,avg_invested_capital_usd_m,wacc,roic,roic_wacc_spread,economic_profit_usd_m,net_debt_to_ebitda,value_creation_flag
FP_202312_BU05_APAC,2023-12-31,BU05,Asia Pacific,USD,111.57,42.39,30.15,3.63,5.59,0.2247,0,BS_202312_BU05_APAC,79.57,159.12,1.12,48.59,303.77,780.23,0,2023,39.029999999999994,0.34982522183382625,35.39999999999999,27.445619999999995,111.65,415.41999999999996,700.6600000000001,-2.839999999999975,28.32561999999997,0.20368971841622607,268.94204199999996,390.63,392.1658333333333,0.104,0.685786519733361,0.581786519733361,228.1567953333333,1.7936666410669946,Strong Creator
FP_202401_BU05_APAC,2024-01-31,BU05,Asia Pacific,USD,94.18,35.85,27.02,3.62,4.78,0.2281,0,BS_202401_BU05_APAC,80.44,139.48,1.0,41.48,304.93,790.94,0,2024,31.310000000000006,0.33244850286685074,27.690000000000005,21.373911000000003,99.0,403.93,710.5,-12.650000000000006,32.86391100000001,0.24166117336849058,274.085825,397.5,395.185,0.101,0.6935633310980933,0.5925633310980933,234.17214,1.7874213836477988,Strong Creator
FP_202402_BU05_APAC,2024-02-29,BU05,Asia Pacific,USD,100.09,38.16,28.53,3.61,5.39,0.2253,0,BS_202402_BU05_APAC,79.58,151.14,1.06,46.74,306.71,798.1,0,2024,33.400000000000006,0.333699670296733,29.790000000000006,23.078313,105.45999999999998,412.16999999999996,718.52,6.4599999999999795,14.83831300000002,0.10608907061553774,276.588842,400.93999999999994,397.4025,0.101,0.6959917011090772,0.5949917011090772,236.4511895,1.7920885918092484,Strong Creator
FP_202403_BU05_APAC,2024-03-31,BU05,Asia Pacific,USD,107.06,40.88,30.3,3.6,5.79,0.2215,0,BS_202403_BU05_APAC,78.25,151.36,1.06,46.86,308.9,805.26,0,2024,35.88000000000001,0.33513917429478807,32.28000000000001,25.129980000000007,105.56000000000002,414.46,727.01,0.10000000000003695,22.839979999999972,0.1492056676685274,280.63896,405.89,400.21416666666664,0.101,0.7012219540787537,0.6002219540787537,240.21732916666667,1.7911503116607947,Strong Creator
FP_202404_BU05_APAC,2024-04-30,BU05,Asia Pacific,USD,105.53,40.47,30.57,3.6,5.92,0.226,0,BS_202404_BU05_APAC,77.09,159.1,1.08,48.29,311.22,813.04,0,2024,34.49,0.3268264948355918,30.89,23.90886,111.89000000000001,423.11,735.9499999999999,6.329999999999998,15.258860000000006,0.22367810760667917,285.124292,411.74,403.4583333333333,0.101,0.706700713415264,0.605700713415264,244.37500033333336,1.7874143877204058,Strong Creator
FP_202405_BU05_APAC,2024-05-31,BU05,Asia Pacific,USD,109.63,42.0,32.4,3.61,8.76,0.2254,0,BS_202405_BU05_APAC,76.54,186.63,1.08,48.98,316.37,824.87,0,2024,35.23,0.32135364407552675,31.619999999999997,24.492851999999996,138.73000000000002,455.1,748.33,26.840000000000003,-7.49714800000001,0.24849106024370782,289.79344399999997,417.82,409.6308333333333,0.101,0.7074502708739779,0.606450270873978,248.4207298333333,1.7910344167344792,Strong Creator
FP_202406_BU05_APAC,2024-06-30,BU05,Asia Pacific,USD,121.32,46.68,36.32,3.67,13.43,0.2248,1,BS_202406_BU05_APAC,77.15,243.05,1.19,55.78,326.13,839.27,0,2024,38.319999999999986,0.3158588855918232,34.649999999999984,26.860679999999988,188.46,514.59,762.12,49.72999999999999,-32.62932,0.24994848547290327,294.157025,423.31,419.91,0.101,0.7005239813293324,0.5995239813293324,251.74611499999997,1.8003826982589592,Strong Creator
FP_202407_BU05_APAC,2024-07-31,BU05,Asia Pacific,USD,120.26,45.78,34.94,3.75,9.17,0.2264,0,BS_202407_BU05_APAC,79.34,202.4,1.15,52.97,331.55,847.25,0,2024,39.540000000000006,0.3287876268085814,35.790000000000006,27.687144000000007,150.58,482.13,767.91,-37.879999999999995,60.147144000000004,0.3130254394584562,301.01661899999993,432.38,427.78333333333336,0.101,0.703666074726302,0.6026660747263021,257.81050233333326,1.7760072158749247,Strong Creator
FP_202408_BU05_APAC,2024-08-31,BU05,Asia Pacific,USD,121.98,46.66,34.26,3.83,6.43,0.2245,0,BS_202408_BU05_APAC,82.74,181.09,1.18,54.42,334.15,859.75,0,2024,41.06000000000001,0.3366125594359732,37.23000000000001,28.871865000000007,127.85000000000001,462.0,777.01,-22.730000000000004,49.00186500000001,0.2928457869634342,308.46392899999995,441.98,433.705,0.101,0.7112298198083951,0.6102298198083951,264.6597239999999,1.7580207249196795,Strong Creator
FP_202409_BU05_APAC,2024-09-30,BU05,Asia Pacific,USD,122.54,47.19,34.52,3.9,6.19,0.2282,0,BS_202409_BU05_APAC,86.54,181.03,1.22,56.25,336.44,868.0,0,2024,40.830000000000005,0.3331973233229966,36.93000000000001,28.502574000000006,126.0,462.44,781.46,-1.8500000000000085,28.062574000000016,0.19784946236559153,312.631143,447.78000000000003,439.10999999999996,0.101,0.71196543690647,0.61096543690647,268.281033,1.745187368797177,Strong Creator
FP_202410_BU05_APAC,2024-10-31,BU05,Asia Pacific,USD,118.64,45.59,33.14,3.96,6.16,0.2273,0,BS_202410_BU05_APAC,89.76,171.95,1.18,52.69,338.64,867.43,0,2024,39.91,0.3363958192852326,35.949999999999996,27.778564999999993,120.44,459.08,777.67,-5.560000000000002,31.138564999999996,0.07541696881798421,313.432008,449.13000000000005,443.39416666666665,0.101,0.7068924933232846,0.6058924933232847,268.6491971666667,1.731503128270211,Strong Creator
FP_202411_BU05_APAC,2024-11-30,BU05,Asia Pacific,USD,129.4,49.52,34.99,4.03,6.26,0.2259,0,BS_202411_BU05_APAC,92.87,192.61,1.29,59.58,340.87,876.85,0,2024,44.88999999999999,0.3469088098918083,40.85999999999999,31.629725999999994,134.32,475.19,783.98,13.879999999999995,15.519725999999999,0.13052594792940786,316.76009,453.89000000000004,448.30166666666673,0.101,0.7065779887798765,0.6055779887798766,271.4816216666666,1.7272466897265857,Strong Creator
FP_202412_BU05_APAC,2024-12-31,BU05,Asia Pacific,USD,137.04,52.35,36.86,4.1,6.66,0.2277,0,BS_202412_BU05_APAC,95.59,196.61,1.33,60.71,343.43,892.82,0,2024,47.83,0.3490221833041448,43.73,33.772679,137.23000000000002,480.66,797.23,2.910000000000025,28.302678999999973,0.22828717397149778,323.08714899999995,462.69,453.7383333333334,0.101,0.7120561020852691,0.6110561020852692,277.25957733333325,1.7230327000799672,Strong Creator
FP_202501_BU05_APAC,2025-01-31,BU05,Asia Pacific,USD,120.1,45.75,33.43,4.16,5.96,0.2267,0,BS_202501_BU05_APAC,96.9,179.15,1.24,53.54,345.23,891.26,0,2025,40.919999999999995,0.3407160699417152,36.75999999999999,28.42650799999999,126.85000000000002,472.08000000000004,794.36,-10.379999999999995,37.00650799999999,0.27521766829475447,330.139746,472.3,459.4175,0.099,0.7186050727279653,0.6196050727279653,284.6574135,1.6818970993012916,Strong Creator
FP_202502_BU05_APAC,2025-02-28,BU05,Asia Pacific,USD,125.99,48.04,35.53,4.23,6.38,0.222,0,BS_202502_BU05_APAC,96.82,196.92,1.37,61.14,347.38,898.9,0,2025,42.41999999999999,0.3366933883641558,38.18999999999998,29.71181999999999,137.14999999999998,484.53,802.0799999999999,10.299999999999955,17.26182000000004,0.2587671096013586,336.77325299999995,481.32,465.4475,0.099,0.7235472378732294,0.6245472378732294,290.69395049999997,1.6664173522812264,Strong Creator
FP_202503_BU05_APAC,2025-03-31,BU05,Asia Pacific,USD,136.08,51.81,37.63,4.3,7.36,0.2296,0,BS_202503_BU05_APAC,95.99,193.97,1.35,59.65,350.44,910.6,0,2025,46.64000000000001,0.3427395649617872,42.34000000000001,32.618736000000006,135.67,486.11,814.61,-1.4799999999999898,31.038735999999993,0.2710629553521391,344.262009,492.0799999999999,471.41833333333335,0.099,0.7302686057323466,0.6312686057323467,297.591594,1.6554422045195907,Strong Creator
FP_202504_BU05_APAC,2025-04-30,BU05,Asia Pacific,USD,130.87,50.19,36.43,4.37,7.1,0.2289,0,BS_202504_BU05_APAC,94.68,194.51,1.36,59.8,353.17,954.86,0,2025,44.25000000000001,0.3381218002597998,39.88000000000001,30.751468000000006,136.07,489.24,860.1800000000001,0.4000000000000057,27.621468,0.24012129252345304,351.10461699999996,501.84000000000003,476.92916666666673,0.099,0.7361777000428085,0.6371777000428085,303.8886295,1.7140522875816995,Strong Creator
FP_202505_BU05_APAC,2025-05-31,BU05,Asia Pacific,USD,133.83,51.39,38.35,4.45,7.48,0.2243,0,BS_202505_BU05_APAC,93.85,191.92,1.34,59.14,356.2,1011.3,0,2025,44.09000000000001,0.3294478069192259,39.64000000000001,30.74874800000001,134.12,490.32,917.4499999999999,-1.9499999999999886,29.668747999999997,0.2207424974915626,357.360513,510.7,479.8641666666667,0.099,0.7447118118495338,0.6457118118495339,309.8539605,1.7964558449187389,Strong Creator
FP_202506_BU05_APAC,2025-06-30,BU05,Asia Pacific,USD,132.87,50.68,37.66,4.53,7.26,0.2246,0,BS_202506_BU05_APAC,93.49,193.47,1.34,59.78,358.93,1073.13,0,2025,44.53,0.3351396101452548,40.0,31.016,135.03,493.96000000000004,979.6400000000001,0.9099999999999966,27.376000000000005,0.09520276953511386,361.515833,516.91,478.145,0.099,0.7560799192713508,0.6570799192713508,314.179478,1.8951848484262255,Strong Creator
FP_202507_BU05_APAC,2025-07-31,BU05,Asia Pacific,USD,135.87,51.45,39.24,4.6,7.79,0.2183,0,BS_202507_BU05_APAC,94.96,195.97,1.31,58.92,362.12,1139.29,0,2025,45.18,0.33252373592404505,40.58,31.721386000000003,138.36,500.48,1044.33,3.3300000000000125,25.201385999999992,0.12980209545983712,365.550075,522.55,479.6741666666667,0.099,0.7620799709525042,0.6630799709525043,318.06233249999997,1.9985264567983925,Strong Creator
FP_202508_BU05_APAC,2025-08-31,BU05,Asia Pacific,USD,148.24,56.02,42.61,4.71,11.5,0.227,0,BS_202508_BU05_APAC,98.59,245.82,1.39,64.53,368.91,1218.72,0,2025,49.61,0.33466001079330815,44.9,34.7077,182.67999999999998,551.59,1120.13,44.319999999999965,-16.40229999999996,0.21528119363830145,371.38591,531.1,487.14000000000004,0.099,0.7623802397668021,0.6633802397668022,323.15905000000004,2.109075503671625,Strong Creator
FP_202509_BU05_APAC,2025-09-30,BU05,Asia Pacific,USD,151.13,56.99,44.9,4.85,15.98,0.2269,0,BS_202509_BU05_APAC,103.42,301.25,1.45,67.49,380.04,1310.04,0,2025,49.23999999999999,0.32581221464963933,44.389999999999986,34.31790899999999,235.20999999999998,615.25,1206.62,52.53,-29.342091000000007,0.23331157173167938,377.201245,539.51,499.87416666666667,0.099,0.7545923957529311,0.6555923957529312,327.71370249999995,2.23651090804619,Strong Creator
FP_202510_BU05_APAC,2025-10-31,BU05,Asia Pacific,USD,150.93,56.86,43.46,4.99,11.22,0.2284,0,BS_202510_BU05_APAC,108.75,256.46,1.45,66.1,386.27,1369.29,0,2025,50.61000000000001,0.33532100973961443,45.620000000000005,35.20039200000001,191.80999999999997,578.0799999999999,1260.54,-43.400000000000006,72.37039200000001,0.2721679028995281,384.62307200000004,550.2099999999999,509.7908333333333,0.099,0.7544723185489475,0.6554723185489475,334.15377950000004,2.291016157467149,Strong Creator
FP_202511_BU05_APAC,2025-11-30,BU05,Asia Pacific,USD,166.12,63.28,45.69,5.09,8.41,0.2286,0,BS_202511_BU05_APAC,113.79,244.64,1.62,74.94,389.59,1412.94,0,2025,57.150000000000006,0.34402841319528055,52.06,40.159084,171.32,560.91,1299.15,-20.48999999999998,57.32908399999998,0.2837712519319937,393.15243,562.47,516.9341666666667,0.099,0.7605464203210918,0.6615464203210918,341.97594749999996,2.309723185236546,Strong Creator
FP_202512_BU05_APAC,2025-12-31,BU05,Asia Pacific,USD,170.65,65.19,45.82,5.18,8.35,0.2271,0,BS_202512_BU05_APAC,117.29,246.08,1.66,75.65,392.76,1430.18,0,2025,59.64000000000001,0.3494872546147085,54.46000000000001,42.09213400000001,172.09,564.85,1312.89,0.7700000000000102,38.152134,0.24525685931115015,401.47188500000004,574.2800000000001,523.9499999999999,0.099,0.7662408340490506,0.6672408340490507,349.6008350000001,2.2861496134289894,Strong Creator
FP_202101_BU05_EU,2021-01-31,BU05,Europe,USD,36.45,14.3,10.58,1.66,1.86,0.2522,0,BS_202101_BU05_EU,30.63,55.74,0.39,18.08,177.51,289.21,0,2021,11.570000000000002,0.31742112482853224,9.910000000000002,7.410698000000002,38.050000000000004,215.56,258.58,0.0,7.210698000000002,,,,,0.091,,,,,Not Available
FP_202102_BU05_EU,2021-02-28,BU05,Europe,USD,37.69,14.87,11.04,1.68,1.96,0.258,0,BS_202102_BU05_EU,31.25,59.96,0.43,20.41,177.79,293.18,0,2021,11.780000000000001,0.31254974794375173,10.100000000000001,7.494200000000001,39.980000000000004,217.76999999999998,261.93,1.9299999999999997,5.284200000000001,,,,,0.091,,,,,Not Available
FP_202103_BU05_EU,2021-03-31,BU05,Europe,USD,41.58,16.33,11.77,1.7,2.19,0.2547,0,BS_202103_BU05_EU,31.56,59.5,0.42,20.17,178.28,298.24,0,2021,13.48,0.3241943241943242,11.780000000000001,8.779634000000001,39.75,218.03,266.68,-0.23000000000000398,8.519634000000005,,,,,0.091,,,,,Not Available
FP_202104_BU05_EU,2021-04-30,BU05,Europe,USD,41.08,16.15,11.64,1.73,2.27,0.2561,0,BS_202104_BU05_EU,31.4,61.48,0.43,20.73,178.82,303.37,0,2021,13.29,0.32351509250243426,11.559999999999999,8.599483999999999,41.17999999999999,220.0,271.97,1.4299999999999926,6.629484000000007,,,,,0.091,,,,,Not Available
FP_202105_BU05_EU,2021-05-31,BU05,Europe,USD,41.21,16.26,11.71,1.75,2.35,0.2586,0,BS_202105_BU05_EU,30.73,59.52,0.42,20.1,179.42,306.28,0,2021,13.239999999999998,0.32128124241688905,11.489999999999998,8.518685999999999,39.84,219.26,275.54999999999995,-1.3399999999999892,9.258685999999988,,,,,0.091,,,,,Not Available
FP_202106_BU05_EU,2021-06-30,BU05,Europe,USD,42.25,16.79,11.97,1.78,2.34,0.2574,0,BS_202106_BU05_EU,30.02,62.41,0.44,21.42,179.98,308.57,0,2021,13.49,0.3192899408284024,11.71,8.695846,41.42999999999999,221.40999999999997,278.55,1.5899999999999892,6.54584600000001,,,,,0.091,,,,,Not Available
FP_202107_BU05_EU,2021-07-31,BU05,Europe,USD,39.93,15.76,11.4,1.8,2.21,0.2572,0,BS_202107_BU05_EU,29.36,58.33,0.41,19.55,180.39,307.7,0,2021,12.770000000000001,0.319809666917105,10.97,8.148516,39.19,219.57999999999998,278.34,-2.239999999999995,9.978515999999996,,,,,0.091,,,,,Not Available
FP_202108_BU05_EU,2021-08-31,BU05,Europe,USD,43.07,17.07,11.86,1.82,2.21,0.2565,0,BS_202108_BU05_EU,29.47,63.85,0.43,21.52,180.78,312.48,0,2021,14.14,0.3283027629440446,12.32,9.159920000000001,42.760000000000005,223.54000000000002,283.01,3.5700000000000074,5.199919999999995,,,,,0.091,,,,,Not Available
FP_202109_BU05_EU,2021-09-30,BU05,Europe,USD,47.5,18.66,12.92,1.85,2.4,0.2529,0,BS_202109_BU05_EU,30.36,71.73,0.47,24.31,181.33,320.59,0,2021,15.92,0.3351578947368421,14.07,10.511697,47.89,229.22000000000003,290.22999999999996,5.1299999999999955,4.831697000000004,,,,,0.091,,,,,Not Available
FP_202110_BU05_EU,2021-10-31,BU05,Europe,USD,48.36,19.15,13.21,1.87,2.38,0.2596,0,BS_202110_BU05_EU,31.71,72.56,0.495,24.32,181.84,327.64,0,2021,16.0,0.3308519437551696,14.129999999999999,10.461851999999999,48.73500000000001,230.57500000000002,295.93,0.845000000000006,9.106851999999993,,,,,0.091,,,,,Not Available
FP_202111_BU05_EU,2021-11-30,BU05,Europe,USD,50.3,20.05,13.63,1.9,2.4,0.2585,0,BS_202111_BU05_EU,33.28,77.38,0.52,26.24,182.34,332.3,0,2021,16.619999999999997,0.33041749502982104,14.719999999999997,10.914879999999998,51.66,234.0,299.02,2.92499999999999,7.489880000000008,,,,,0.091,,,,,Not Available
FP_202112_BU05_EU,2021-12-31,BU05,Europe,USD,52.52,20.88,14.19,1.92,2.58,0.2564,0,BS_202112_BU05_EU,34.86,77.1,0.53,26.18,183.0,337.84,0,2021,17.450000000000003,0.3322543792840823,15.530000000000003,11.548108000000003,51.449999999999996,234.45,302.97999999999996,-0.21000000000000085,11.098108000000003,,110.243521,169.75,223.61625,0.091,0.493003173964325,0.40200317396432506,89.89444225,1.7848600883652428,Strong Creator
FP_202201_BU05_EU,2022-01-31,BU05,Europe,USD,43.37,17.04,12.46,1.95,2.22,0.256,0,BS_202201_BU05_EU,36.11,67.51,0.47,21.76,183.27,342.57,0,2022,13.869999999999997,0.31980631773115054,11.919999999999998,8.868479999999998,46.22,229.49,306.46,-5.229999999999997,13.828479999999994,0.1898491083676268,111.70130300000001,172.05,224.7770833333333,0.098,0.4969425768122122,0.39894257681221224,89.67314883333334,1.7812263876780003,Strong Creator
FP_202202_BU05_EU,2022-02-28,BU05,Europe,USD,44.55,17.46,12.71,1.97,2.3,0.2558,0,BS_202202_BU05_EU,36.91,73.9,0.51,24.55,183.6,348.98,0,2022,14.379999999999995,0.322783389450056,12.409999999999995,9.235521999999996,49.860000000000014,233.46,312.07000000000005,3.640000000000015,5.265521999999983,0.1820111435394003,113.44262499999999,174.65,226.0845833333333,0.098,0.5017707237151288,0.4037707237151288,91.28633583333333,1.7868308044660752,Strong Creator
FP_202203_BU05_EU,2022-03-31,BU05,Europe,USD,47.77,18.82,13.45,2.0,2.47,0.258,0,BS_202203_BU05_EU,37.1,70.48,0.49,23.61,184.07,353.0,0,2022,15.500000000000004,0.3244714255809086,13.500000000000004,10.017000000000003,47.36,231.43,315.9,-2.500000000000014,12.047000000000017,0.14886964886964904,114.679991,176.67,227.20125,0.098,0.5047507044965642,0.40675070449656425,92.4142685,1.7880794701986755,Strong Creator
FP_202204_BU05_EU,2022-04-30,BU05,Europe,USD,47.45,18.61,13.7,2.02,2.61,0.2632,0,BS_202204_BU05_EU,36.79,71.45,0.5,23.96,184.66,357.11,0,2022,15.140000000000004,0.31907270811380406,13.120000000000005,9.666816000000004,47.99,232.65,320.32,0.6300000000000026,8.446816000000002,0.15506329113924067,115.747323,178.52,228.25541666666666,0.098,0.5070956242367377,0.40909562423673773,93.37829216666665,1.7943087609231456,Strong Creator
FP_202205_BU05_EU,2022-05-31,BU05,Europe,USD,49.65,19.52,14.1,2.05,2.71,0.2607,0,BS_202205_BU05_EU,36.29,72.99,0.5,24.46,185.32,363.12,0,2022,16.03,0.3228600201409869,13.98,10.335414000000002,49.029999999999994,234.35,326.83,1.039999999999992,8.635414000000008,0.20480465906333412,117.564051,181.31,229.51291666666668,0.098,0.5122328307593436,0.4142328307593436,95.07178516666667,1.8026032761568582,Strong Creator
FP_202206_BU05_EU,2022-06-30,BU05,Europe,USD,52.77,20.82,14.68,2.08,2.89,0.2577,0,BS_202206_BU05_EU,35.86,78.78,0.54,26.82,186.13,370.34,0,2022,17.270000000000003,0.32726928178889525,15.190000000000003,11.275537000000002,52.50000000000001,238.63,334.47999999999996,3.470000000000013,6.995536999999988,0.24899408284023683,120.143742,185.09,230.9479166666667,0.098,0.5202200727075909,0.4222200727075909,97.51084616666667,1.8071208601221025,Strong Creator
FP_202207_BU05_EU,2022-07-31,BU05,Europe,USD,52.81,20.86,14.85,2.11,2.94,0.2565,0,BS_202207_BU05_EU,35.8,76.21,0.53,25.82,186.96,378.92,0,2022,17.1,0.3238023101685287,14.990000000000002,11.145065000000002,50.919999999999995,237.88,343.12,-1.5800000000000125,11.895065000000015,0.32256448785374414,123.140291,189.42000000000002,232.47291666666663,0.098,0.5296973633129308,0.43169736331293085,100.35794516666667,1.8114243480097136,Strong Creator
FP_202208_BU05_EU,2022-08-31,BU05,Europe,USD,54.87,21.58,15.11,2.14,2.8,0.2583,0,BS_202208_BU05_EU,36.17,79.07,0.54,26.74,187.62,387.45,0,2022,18.18,0.3313285948605796,16.04,11.896868,52.870000000000005,240.49,351.28,1.95000000000001,9.286867999999991,0.273972602739726,125.877239,193.46,233.88541666666666,0.098,0.5382004606956754,0.4402004606956754,102.95646816666667,1.8157758709810812,Strong Creator
FP_202209_BU05_EU,2022-09-30,BU05,Europe,USD,52.74,20.67,14.6,2.17,2.64,0.2589,0,BS_202209_BU05_EU,36.75,78.8,0.54,26.49,188.09,390.83,0,2022,17.47,0.33124762988244216,15.299999999999999,11.33883,52.85000000000001,240.94,354.08,-0.01999999999999602,10.888829999999995,0.11031578947368414,126.704372,195.01,234.86208333333335,0.098,0.5394841525789071,0.44148415257890716,103.68788783333333,1.8157017588841597,Strong Creator
FP_202210_BU05_EU,2022-10-31,BU05,Europe,USD,54.68,21.5,15.12,2.2,2.67,0.2537,0,BS_202210_BU05_EU,37.95,80.89,0.54,27.0,188.56,395.15,0,2022,18.060000000000002,0.33028529626920267,15.860000000000003,11.836318000000002,54.43000000000001,242.99,357.2,1.5799999999999983,9.786318000000003,0.13068651778329188,128.07883800000002,197.07,235.89666666666665,0.098,0.5429446706891436,0.4449446706891437,104.96096466666668,1.8125539148525904,Strong Creator
FP_202211_BU05_EU,2022-11-30,BU05,Europe,USD,56.53,22.21,15.54,2.22,2.83,0.2592,0,BS_202211_BU05_EU,39.52,83.19,0.57,28.32,189.17,400.84,0,2022,18.78,0.3322129842561472,16.560000000000002,12.267648000000001,55.43999999999999,244.60999999999999,361.32,1.0099999999999838,10.647648000000018,0.12385685884691866,129.43160600000002,199.23,236.78083333333333,0.098,0.5466304184249148,0.4486304184249148,106.22708433333335,1.8135822918235207,Strong Creator
FP_202212_BU05_EU,2022-12-31,BU05,Europe,USD,62.22,24.42,16.84,2.25,3.13,0.2565,0,BS_202212_BU05_EU,41.37,88.85,0.61,30.24,190.05,408.41,0,2022,20.959999999999997,0.3368691738990678,18.709999999999997,13.910884999999999,59.22,249.27,367.04,3.7800000000000082,9.250884999999993,0.18469154607768457,131.794383,202.74,238.01583333333335,0.098,0.5537210745783719,0.45572107457837197,108.46883133333334,1.8103975535168195,Strong Creator
